hh,campaign_id,status,budget,spent,impressions,clicks,views,checkout,purchase,rev
00,120245262034660146,ACTIVE,500,18.65,392,10,10,2,1,111.66
00,120245837521970436,ACTIVE,100,15.72,465,5,10,1,0,0
00,120247380153090677,ACTIVE,570,11.3,316,3,3,0,0,0
00,120246928620620752,ACTIVE,100,8.69,164,5,4,1,0,0
00,120244963676310686,ACTIVE,1000,7.53,79,4,4,0,0,0
00,120250210018830100,ACTIVE,300,7.43,99,3,3,1,1,39.71
00,120249287169520455,ACTIVE,841,7.41,119,3,5,0,0,0
00,120247653059200586,ACTIVE,100,7.15,90,2,2,0,0,0
00,120247389999270241,ACTIVE,800,6.3,251,3,2,0,0,0
00,120243986668280589,ACTIVE,800,5.91,80,0,0,0,0,0
00,120249177863580455,ACTIVE,1001,5.78,110,3,2,0,0,0
00,120246638474110175,ACTIVE,725,5.63,61,0,4,0,0,0
00,120249563397690389,ACTIVE,230,5.56,135,6,7,0,0,0
00,120248444826180167,ACTIVE,80,5.35,39,1,1,0,0,0
00,120246471244780065,ACTIVE,229,5.35,49,3,4,2,0,0
00,120248502959590043,ACTIVE,600,5.25,76,7,7,0,0,0
00,120244430700860708,ACTIVE,552,5.22,67,4,4,0,0,0
00,120248722531060455,ACTIVE,626,5.2,70,4,2,1,0,0
00,120249220581040455,ACTIVE,394,5.05,60,1,2,0,0,0
00,120246832758790677,ACTIVE,350,5.01,156,0,0,0,0,0
00,120244823852300686,ACTIVE,739,4.98,58,0,1,0,0,0
00,120246828454030629,ACTIVE,683,4.77,109,5,4,1,0,0
00,120245942236800686,ACTIVE,209,4.56,49,1,0,0,0,0
00,120248893532100100,ACTIVE,300,4.53,95,2,2,0,0,0
00,120248464770270509,ACTIVE,300,4.24,93,1,4,0,0,0
00,120252064052550709,ACTIVE,300,4.15,73,1,2,0,0,0
00,120246985309150320,ACTIVE,440,4.15,141,2,5,1,0,0
00,120242301213710065,ACTIVE,550,4.14,41,1,1,0,0,0
00,120248207800680629,ACTIVE,130,4.13,193,0,4,0,0,0
00,120245941475210686,ACTIVE,500,4,39,1,1,0,0,0
00,120249325405270389,ACTIVE,300,3.93,51,1,1,1,1,21.189999999999998
00,120248166981820509,ACTIVE,750,3.87,101,1,2,1,1,34.98
00,120247011370610177,ACTIVE,100,3.84,28,2,1,0,0,0
00,120243276755660065,ACTIVE,500,3.75,62,2,3,0,0,0
00,120249142089470564,ACTIVE,80,3.74,60,0,3,0,0,0
00,120241066464020065,ACTIVE,470,3.72,55,2,2,0,0,0
00,120248574839520695,ACTIVE,350,3.71,123,2,2,1,0,0
00,120250790045220586,ACTIVE,1000,3.7,105,2,2,1,1,28.98
00,120250942814310577,ACTIVE,100,3.64,82,3,6,0,0,0
