hh,campaign_id,status,budget,spent,impressions,clicks,views,checkout,purchase,rev
00,120245400596270686,ACTIVE,200,14.96,1543,41,49,5,2,101.19000000000001
00,120244431777030751,ACTIVE,800,14.12,229,3,9,1,1,24.98
00,120245031811820436,ACTIVE,100,9.55,279,7,10,1,1,68.23
00,120249533797640152,ACTIVE,80,9.43,161,6,8,1,0,0
00,23858191024100794,ACTIVE,100,8.65,80,0,0,0,0,0
00,120248416747190708,ACTIVE,662,8.28,173,4,4,1,1,29.94
00,120245891909090125,ACTIVE,500,7.85,86,1,3,0,0,0
00,120246828454030629,ACTIVE,683,7.62,120,6,6,0,0,0
00,120245941415570686,ACTIVE,700,7.56,87,3,4,1,1,29.98
00,120252064052550709,ACTIVE,500,7.11,87,1,3,1,0,0
00,120249110988580455,ACTIVE,681,6.76,240,6,10,1,1,106.84
00,120246273720740455,ACTIVE,883,6.34,148,1,4,0,0,0
00,120244164741820146,ACTIVE,598,6,146,3,5,1,0,0
00,120248734905220544,ACTIVE,150,5.85,140,3,3,0,0,0
00,120243986668280589,ACTIVE,1200,5.53,103,3,4,0,0,0
00,23858191063980794,ACTIVE,100,5.36,54,2,2,0,0,0
00,120244430700860708,ACTIVE,1255,5.24,92,3,4,1,1,51.14
00,120246832758790677,ACTIVE,456,5.2,133,2,2,1,0,0
00,120250216921880100,ACTIVE,500,5.06,85,1,2,1,1,113.31
00,120245179332800129,ACTIVE,150,5.05,65,2,4,1,1,66.47999999999999
00,120243276755660065,ACTIVE,500,4.9,105,4,4,1,1,29.98
00,120248059117540214,ACTIVE,300,4.66,54,3,4,1,1,21.98
00,120249231443520389,ACTIVE,535,4.42,133,5,10,1,0,0
00,7000061165970,ACTIVE,250,4.34,109,0,1,0,0,0
00,120245334049540065,ACTIVE,510,4.29,37,1,1,0,1,29.98
00,120246297341700177,ACTIVE,501,4.19,52,0,1,0,0,0
00,120244823852300686,ACTIVE,771,3.97,44,1,2,0,0,0
00,120248721372440425,ACTIVE,122,3.95,76,0,0,0,0,0
00,120250300134890725,ACTIVE,100,3.91,69,1,2,0,0,0
00,120244928009900146,ACTIVE,306,3.82,92,4,4,0,0,0
00,120248308537530509,ACTIVE,300,3.81,91,0,1,0,0,0
00,120248444259380455,ACTIVE,100,3.57,26,1,1,0,0,0
00,120249177863610455,ACTIVE,1250,3.55,105,3,4,0,0,0
00,120246808388750320,ACTIVE,270,3.45,105,1,2,0,0,0
00,120245201694370686,ACTIVE,100,3.41,45,0,0,0,0,0
00,120241671273870455,ACTIVE,729,3.22,86,4,6,0,0,0
00,120246985309150320,ACTIVE,280,3.16,36,0,0,0,0,0
00,120246040085600751,ACTIVE,300,3.13,51,0,0,0,0,0
00,120251425264570709,ACTIVE,500,3.04,51,1,3,0,0,0
00,120248320516200509,ACTIVE,200,3.02,24,1,2,1,1,29.98
00,120251701953330054,ACTIVE,100,3.01,75,2,1,0,0,0
00,120251778959040404,ACTIVE,94,2.92,27,0,0,0,0,0
00,120249286765290368,ACTIVE,200,2.92,45,1,1,0,0,0
00,120249999663760100,ACTIVE,375,2.91,55,2,3,0,0,0
00,120248722531060455,ACTIVE,240,2.9,64,1,1,0,0,0
00,120246928620620752,ACTIVE,300,2.89,91,2,4,1,0,0
00,120244794017770320,ACTIVE,120,2.88,64,1,2,0,0,0
00,120249935914370589,ACTIVE,335,2.86,43,0,1,0,0,0
00,120245400790120686,ACTIVE,500,2.84,43,0,0,0,0,0
00,120248274792600090,ACTIVE,198,2.8,35,0,1,0,0,0
00,120244761869100436,ACTIVE,100,2.76,124,0,0,0,0,0
00,120247296233710320,ACTIVE,170,2.69,28,0,0,0,0,0
00,120249325186790389,ACTIVE,300,2.67,63,0,0,0,0,0
00,120250014496850229,ACTIVE,80,2.64,41,2,2,0,0,0
00,120249361802360487,ACTIVE,80,2.63,32,2,2,0,0,0
00,120247066173290752,ACTIVE,100,2.62,61,2,0,0,0,0
00,120247085686420320,ACTIVE,100,2.61,103,4,2,0,0,0
00,120247449223630097,ACTIVE,400,2.59,85,2,4,0,0,0
00,120245539332330436,ACTIVE,500,2.57,132,2,2,0,0,0
00,120235336090360210,ACTIVE,200,2.56,46,1,1,0,0,0
00,120247325002770564,ACTIVE,500,2.55,101,2,3,0,0,0
00,120248563890830642,ACTIVE,400,2.52,95,1,1,0,0,0
00,120245694161990686,ACTIVE,257,2.51,23,1,1,0,0,0
00,120246919904290533,ACTIVE,100,2.48,92,2,5,0,0,0
00,120245339157220686,ACTIVE,100,2.35,24,0,1,0,0,0
00,120241066464020065,ACTIVE,470,2.35,84,0,0,0,0,0
00,120247073165120090,ACTIVE,921,2.33,77,1,1,0,0,0
00,120248688541650751,ACTIVE,40,2.33,13,0,0,0,0,0
00,120248286769360214,ACTIVE,80,2.28,32,0,0,0,0,0
00,120247209323410032,ACTIVE,100,2.25,29,1,1,0,0,0
00,120250296395520100,ACTIVE,500,2.23,44,2,2,0,0,0
00,120244963676310686,ACTIVE,80,2.22,28,1,1,0,0,0
00,120250946852160368,ACTIVE,170,2.22,70,2,2,0,0,0
00,120245557729330686,ACTIVE,100,2.18,29,0,1,0,0,0
00,120247935278530175,ACTIVE,425,2.12,53,2,1,0,0,0
00,120247775015280090,ACTIVE,132,2.11,28,5,5,0,0,0
00,120246299672700751,ACTIVE,300,2.08,38,2,2,1,0,0
00,120244349823030686,ACTIVE,100,2.04,30,0,1,0,0,0
00,120248249737920509,ACTIVE,200,2.02,47,0,0,0,0,0
00,120253122370210054,ACTIVE,137,2.01,9,0,0,0,0,0
00,120245279293750436,ACTIVE,100,2,71,0,1,0,0,0
00,120246506835670630,ACTIVE,198,2,38,0,1,0,0,0
00,23858073029630799,ACTIVE,150,1.99,12,1,1,1,0,0
00,120249325405290389,ACTIVE,300,1.98,82,3,4,0,0,0
00,120250296535810100,ACTIVE,100,1.91,40,1,2,1,0,0
00,120247547590960642,ACTIVE,229,1.86,31,1,3,0,0,0
00,120242031621370065,ACTIVE,229,1.85,40,0,1,0,0,0
00,120250014495990229,ACTIVE,80,1.83,38,2,2,0,0,0
00,120250300183610725,ACTIVE,200,1.82,45,0,2,0,0,0
